test,run,ms,rows,status,error
A_journey_01,1,80,20,ok,
A_journey_02,1,111,20,ok,
A_journey_03,1,54,20,ok,
A_journey_04,1,134,20,ok,
A_journey_05,1,88,20,ok,
A_journey_06,1,127,20,ok,
A_journey_07,1,113,20,ok,
A_journey_08,1,75,20,ok,
A_journey_09,1,129,12,ok,
A_journey_10,1,78,20,ok,
A_journey_11,1,46,10,ok,
A_journey_12,1,104,20,ok,
A_journey_13,1,114,16,ok,
A_journey_14,1,61,20,ok,
A_journey_15,1,59,20,ok,
A_journey_16,1,110,20,ok,
A_journey_17,1,56,20,ok,
A_journey_18,1,52,20,ok,
A_journey_19,1,83,20,ok,
A_journey_20,1,45,18,ok,
A_journey_21,1,62,20,ok,
A_journey_22,1,108,20,ok,
A_journey_23,1,76,20,ok,
A_journey_24,1,55,20,ok,
A_journey_25,1,86,20,ok,
A_journey_26,1,86,20,ok,
A_journey_27,1,46,20,ok,
A_journey_28,1,57,20,ok,
A_journey_29,1,48,20,ok,
A_journey_30,1,46,20,ok,
A_journey_31,1,55,20,ok,
A_journey_32,1,77,20,ok,
A_journey_33,1,78,20,ok,
A_journey_34,1,113,20,ok,
A_journey_35,1,56,20,ok,
A_journey_36,1,55,16,ok,
A_journey_37,1,94,20,ok,
A_journey_38,1,55,20,ok,
A_journey_39,1,47,20,ok,
A_journey_40,1,56,20,ok,
A_journey_41,1,107,20,ok,
A_journey_42,1,59,20,ok,
A_journey_43,1,47,20,ok,
A_journey_44,1,53,20,ok,
A_journey_45,1,45,20,ok,
A_journey_46,1,45,20,ok,
A_journey_47,1,52,20,ok,
A_journey_48,1,54,20,ok,
A_journey_49,1,111,20,ok,
A_journey_50,1,84,20,ok,
A_journey_51,1,148,8,ok,
A_journey_52,1,158,20,ok,
A_journey_53,1,108,14,ok,
A_journey_54,1,79,20,ok,
A_journey_55,1,92,20,ok,
A_journey_56,1,86,20,ok,
A_journey_57,1,71,20,ok,
A_journey_58,1,46,20,ok,
A_journey_59,1,68,20,ok,
A_journey_60,1,47,20,ok,
A_journey_61,1,85,20,ok,
A_journey_62,1,54,20,ok,
A_journey_63,1,53,20,ok,
A_journey_64,1,54,20,ok,
A_journey_65,1,7,14,ok,
A_journey_66,1,6,20,ok,
A_journey_67,1,6,20,ok,
A_journey_68,1,7,20,ok,
A_journey_69,1,6,20,ok,
A_journey_70,1,5,20,ok,
A_journey_71,1,5,20,ok,
A_journey_72,1,4,20,ok,
A_journey_73,1,4,20,ok,
A_journey_74,1,5,20,ok,
A_journey_75,1,5,20,ok,
A_journey_76,1,6,20,ok,
A_journey_77,1,7,20,ok,
A_journey_78,1,7,20,ok,
A_journey_79,1,6,20,ok,
A_journey_80,1,6,20,ok,
A_journey_81,1,6,20,ok,
A_journey_82,1,6,20,ok,
A_journey_83,1,6,20,ok,
A_journey_84,1,4,20,ok,
A_journey_85,1,5,20,ok,
A_journey_86,1,4,20,ok,
A_journey_87,1,4,20,ok,
A_journey_88,1,3,20,ok,
A_journey_89,1,4,20,ok,
A_journey_90,1,4,20,ok,
A_journey_91,1,4,20,ok,
A_journey_92,1,4,20,ok,
A_journey_93,1,4,20,ok,
A_journey_94,1,4,20,ok,
A_journey_95,1,5,20,ok,
A_journey_96,1,4,20,ok,
A_journey_97,1,4,20,ok,
A_journey_98,1,4,20,ok,
A_journey_99,1,8,20,ok,
A_journey_100,1,8,20,ok,
B1_funnel_24h,1,57,10,ok,
B1_funnel_24h,2,47,10,ok,
B1_funnel_24h,3,55,10,ok,
B2_funnel_48h,1,96,10,ok,
B2_funnel_48h,2,91,10,ok,
B2_funnel_48h,3,96,10,ok,
B3_inflight_24h,1,27,10,ok,
B3_inflight_24h,2,17,10,ok,
B3_inflight_24h,3,20,10,ok,
B4_hourly_throughput_48h,1,32,476,ok,
B4_hourly_throughput_48h,2,28,476,ok,
B4_hourly_throughput_48h,3,29,476,ok,
B5_route_rollup_24h,1,34,40,ok,
B5_route_rollup_24h,2,33,40,ok,
B5_route_rollup_24h,3,32,40,ok,
