test,run,ms,rows,status,error
A_journey_01,1,59,14,ok,
A_journey_02,1,89,20,ok,
A_journey_03,1,136,20,ok,
A_journey_04,1,65,20,ok,
A_journey_05,1,72,20,ok,
A_journey_06,1,85,20,ok,
A_journey_07,1,64,20,ok,
A_journey_08,1,84,20,ok,
A_journey_09,1,66,20,ok,
A_journey_10,1,55,20,ok,
A_journey_11,1,85,20,ok,
A_journey_12,1,97,20,ok,
A_journey_13,1,70,20,ok,
A_journey_14,1,121,20,ok,
A_journey_15,1,91,20,ok,
A_journey_16,1,87,20,ok,
A_journey_17,1,82,20,ok,
A_journey_18,1,114,20,ok,
A_journey_19,1,52,20,ok,
A_journey_20,1,82,20,ok,
A_journey_21,1,48,20,ok,
A_journey_22,1,75,20,ok,
A_journey_23,1,106,20,ok,
A_journey_24,1,80,20,ok,
A_journey_25,1,85,20,ok,
A_journey_26,1,111,20,ok,
A_journey_27,1,46,20,ok,
A_journey_28,1,54,20,ok,
A_journey_29,1,99,20,ok,
A_journey_30,1,50,20,ok,
A_journey_31,1,74,20,ok,
A_journey_32,1,47,20,ok,
A_journey_33,1,52,20,ok,
A_journey_34,1,46,20,ok,
A_journey_35,1,88,20,ok,
A_journey_36,1,83,18,ok,
A_journey_37,1,80,20,ok,
A_journey_38,1,48,20,ok,
A_journey_39,1,46,20,ok,
A_journey_40,1,100,20,ok,
A_journey_41,1,47,20,ok,
A_journey_42,1,51,20,ok,
A_journey_43,1,45,20,ok,
A_journey_44,1,46,20,ok,
A_journey_45,1,46,20,ok,
A_journey_46,1,83,20,ok,
A_journey_47,1,63,20,ok,
A_journey_48,1,95,12,ok,
A_journey_49,1,95,6,ok,
A_journey_50,1,121,20,ok,
A_journey_51,1,54,20,ok,
A_journey_52,1,102,18,ok,
A_journey_53,1,44,8,ok,
A_journey_54,1,51,20,ok,
A_journey_55,1,59,10,ok,
A_journey_56,1,71,20,ok,
A_journey_57,1,45,20,ok,
A_journey_58,1,48,20,ok,
A_journey_59,1,50,10,ok,
A_journey_60,1,64,20,ok,
A_journey_61,1,87,20,ok,
A_journey_62,1,48,20,ok,
A_journey_63,1,49,20,ok,
A_journey_64,1,55,20,ok,
A_journey_65,1,54,20,ok,
A_journey_66,1,48,20,ok,
A_journey_67,1,53,20,ok,
A_journey_68,1,62,20,ok,
A_journey_69,1,47,20,ok,
A_journey_70,1,49,20,ok,
A_journey_71,1,47,20,ok,
A_journey_72,1,7,20,ok,
A_journey_73,1,7,20,ok,
A_journey_74,1,5,20,ok,
A_journey_75,1,5,20,ok,
A_journey_76,1,5,20,ok,
A_journey_77,1,6,20,ok,
A_journey_78,1,5,20,ok,
A_journey_79,1,5,20,ok,
A_journey_80,1,4,20,ok,
A_journey_81,1,5,20,ok,
A_journey_82,1,5,20,ok,
A_journey_83,1,5,20,ok,
A_journey_84,1,4,20,ok,
A_journey_85,1,4,20,ok,
A_journey_86,1,4,12,ok,
A_journey_87,1,4,20,ok,
A_journey_88,1,4,20,ok,
A_journey_89,1,4,20,ok,
A_journey_90,1,4,20,ok,
A_journey_91,1,5,20,ok,
A_journey_92,1,4,20,ok,
A_journey_93,1,4,20,ok,
A_journey_94,1,4,20,ok,
A_journey_95,1,5,20,ok,
A_journey_96,1,5,20,ok,
A_journey_97,1,6,20,ok,
A_journey_98,1,6,20,ok,
A_journey_99,1,5,6,ok,
A_journey_100,1,5,20,ok,
B1_funnel_24h,1,53,10,ok,
B1_funnel_24h,2,49,10,ok,
B1_funnel_24h,3,50,10,ok,
B2_funnel_48h,1,97,10,ok,
B2_funnel_48h,2,106,10,ok,
B2_funnel_48h,3,94,10,ok,
B3_inflight_24h,1,21,10,ok,
B3_inflight_24h,2,19,10,ok,
B3_inflight_24h,3,19,10,ok,
B4_hourly_throughput_48h,1,33,475,ok,
B4_hourly_throughput_48h,2,27,475,ok,
B4_hourly_throughput_48h,3,26,475,ok,
B5_route_rollup_24h,1,34,40,ok,
B5_route_rollup_24h,2,34,40,ok,
B5_route_rollup_24h,3,33,40,ok,
