test,run,ms,rows,status,error
A_journey_01,1,58,18,ok,
A_journey_02,1,51,14,ok,
A_journey_03,1,48,20,ok,
A_journey_04,1,78,20,ok,
A_journey_05,1,86,20,ok,
A_journey_06,1,83,20,ok,
A_journey_07,1,59,20,ok,
A_journey_08,1,76,20,ok,
A_journey_09,1,86,20,ok,
A_journey_10,1,86,20,ok,
A_journey_11,1,100,20,ok,
A_journey_12,1,58,20,ok,
A_journey_13,1,80,20,ok,
A_journey_14,1,42,20,ok,
A_journey_15,1,51,20,ok,
A_journey_16,1,77,20,ok,
A_journey_17,1,72,20,ok,
A_journey_18,1,55,20,ok,
A_journey_19,1,69,20,ok,
A_journey_20,1,102,20,ok,
A_journey_21,1,86,20,ok,
A_journey_22,1,74,20,ok,
A_journey_23,1,90,20,ok,
A_journey_24,1,60,20,ok,
A_journey_25,1,66,20,ok,
A_journey_26,1,79,20,ok,
A_journey_27,1,45,20,ok,
A_journey_28,1,52,12,ok,
A_journey_29,1,47,20,ok,
A_journey_30,1,49,12,ok,
A_journey_31,1,63,20,ok,
A_journey_32,1,90,20,ok,
A_journey_33,1,63,20,ok,
A_journey_34,1,67,20,ok,
A_journey_35,1,44,20,ok,
A_journey_36,1,55,20,ok,
A_journey_37,1,90,20,ok,
A_journey_38,1,46,20,ok,
A_journey_39,1,40,20,ok,
A_journey_40,1,92,18,ok,
A_journey_41,1,39,20,ok,
A_journey_42,1,90,20,ok,
A_journey_43,1,40,20,ok,
A_journey_44,1,52,20,ok,
A_journey_45,1,99,20,ok,
A_journey_46,1,39,20,ok,
A_journey_47,1,96,20,ok,
A_journey_48,1,42,20,ok,
A_journey_49,1,43,20,ok,
A_journey_50,1,40,20,ok,
A_journey_51,1,47,20,ok,
A_journey_52,1,58,20,ok,
A_journey_53,1,55,20,ok,
A_journey_54,1,49,20,ok,
A_journey_55,1,48,20,ok,
A_journey_56,1,82,20,ok,
A_journey_57,1,68,20,ok,
A_journey_58,1,35,20,ok,
A_journey_59,1,95,20,ok,
A_journey_60,1,62,20,ok,
A_journey_61,1,42,20,ok,
A_journey_62,1,51,20,ok,
A_journey_63,1,46,20,ok,
A_journey_64,1,58,20,ok,
A_journey_65,1,61,20,ok,
A_journey_66,1,53,20,ok,
A_journey_67,1,56,20,ok,
A_journey_68,1,71,20,ok,
A_journey_69,1,53,18,ok,
A_journey_70,1,69,20,ok,
A_journey_71,1,103,20,ok,
A_journey_72,1,52,20,ok,
A_journey_73,1,56,20,ok,
A_journey_74,1,53,20,ok,
A_journey_75,1,44,20,ok,
A_journey_76,1,42,20,ok,
A_journey_77,1,46,2,ok,
A_journey_78,1,41,20,ok,
A_journey_79,1,47,14,ok,
A_journey_80,1,46,20,ok,
A_journey_81,1,39,20,ok,
A_journey_82,1,62,6,ok,
A_journey_83,1,43,20,ok,
A_journey_84,1,43,20,ok,
A_journey_85,1,43,20,ok,
A_journey_86,1,40,20,ok,
A_journey_87,1,91,20,ok,
A_journey_88,1,42,20,ok,
A_journey_89,1,46,20,ok,
A_journey_90,1,48,20,ok,
A_journey_91,1,5,20,ok,
A_journey_92,1,50,20,ok,
A_journey_93,1,47,20,ok,
A_journey_94,1,48,20,ok,
A_journey_95,1,49,20,ok,
A_journey_96,1,47,20,ok,
A_journey_97,1,47,20,ok,
A_journey_98,1,49,20,ok,
A_journey_99,1,50,20,ok,
A_journey_100,1,46,20,ok,
B1_funnel_24h,1,100,10,ok,
B1_funnel_24h,2,53,10,ok,
B1_funnel_24h,3,51,10,ok,
B2_funnel_48h,1,101,10,ok,
B2_funnel_48h,2,99,10,ok,
B2_funnel_48h,3,93,10,ok,
B3_inflight_24h,1,18,10,ok,
B3_inflight_24h,2,58,10,ok,
B3_inflight_24h,3,60,10,ok,
B4_hourly_throughput_48h,1,71,475,ok,
B4_hourly_throughput_48h,2,71,475,ok,
B4_hourly_throughput_48h,3,74,475,ok,
B5_route_rollup_24h,1,75,40,ok,
B5_route_rollup_24h,2,75,40,ok,
B5_route_rollup_24h,3,77,40,ok,
