test,run,ms,rows,status,error
A_journey_01,1,44,20,ok,
A_journey_02,1,32,20,ok,
A_journey_03,1,32,20,ok,
A_journey_04,1,21,20,ok,
A_journey_05,1,30,20,ok,
A_journey_06,1,29,20,ok,
A_journey_07,1,30,6,ok,
A_journey_08,1,18,20,ok,
A_journey_09,1,22,20,ok,
A_journey_10,1,18,20,ok,
A_journey_11,1,32,16,ok,
A_journey_12,1,30,20,ok,
A_journey_13,1,19,20,ok,
A_journey_14,1,30,20,ok,
A_journey_15,1,31,20,ok,
A_journey_16,1,36,20,ok,
A_journey_17,1,20,20,ok,
A_journey_18,1,29,20,ok,
A_journey_19,1,18,20,ok,
A_journey_20,1,18,20,ok,
A_journey_21,1,21,10,ok,
A_journey_22,1,22,20,ok,
A_journey_23,1,19,14,ok,
A_journey_24,1,18,20,ok,
A_journey_25,1,19,20,ok,
A_journey_26,1,30,20,ok,
A_journey_27,1,30,20,ok,
A_journey_28,1,19,12,ok,
A_journey_29,1,21,20,ok,
A_journey_30,1,21,20,ok,
A_journey_31,1,18,4,ok,
A_journey_32,1,21,20,ok,
A_journey_33,1,20,6,ok,
A_journey_34,1,21,16,ok,
A_journey_35,1,18,20,ok,
A_journey_36,1,30,20,ok,
A_journey_37,1,19,20,ok,
A_journey_38,1,20,20,ok,
A_journey_39,1,27,20,ok,
A_journey_40,1,26,20,ok,
A_journey_41,1,19,20,ok,
A_journey_42,1,20,20,ok,
A_journey_43,1,18,20,ok,
A_journey_44,1,19,20,ok,
A_journey_45,1,19,20,ok,
A_journey_46,1,20,20,ok,
A_journey_47,1,21,20,ok,
A_journey_48,1,19,14,ok,
A_journey_49,1,21,20,ok,
A_journey_50,1,19,20,ok,
A_journey_51,1,19,20,ok,
A_journey_52,1,32,20,ok,
A_journey_53,1,24,20,ok,
A_journey_54,1,19,20,ok,
A_journey_55,1,21,20,ok,
A_journey_56,1,19,20,ok,
A_journey_57,1,18,20,ok,
A_journey_58,1,18,20,ok,
A_journey_59,1,29,20,ok,
A_journey_60,1,18,20,ok,
A_journey_61,1,20,20,ok,
A_journey_62,1,21,20,ok,
A_journey_63,1,25,18,ok,
A_journey_64,1,20,20,ok,
A_journey_65,1,21,20,ok,
A_journey_66,1,20,20,ok,
A_journey_67,1,20,20,ok,
A_journey_68,1,19,20,ok,
A_journey_69,1,21,20,ok,
A_journey_70,1,20,20,ok,
A_journey_71,1,28,20,ok,
A_journey_72,1,18,20,ok,
A_journey_73,1,21,20,ok,
A_journey_74,1,22,20,ok,
A_journey_75,1,21,20,ok,
A_journey_76,1,21,20,ok,
A_journey_77,1,21,20,ok,
A_journey_78,1,22,20,ok,
A_journey_79,1,19,20,ok,
A_journey_80,1,19,20,ok,
A_journey_81,1,20,2,ok,
A_journey_82,1,18,20,ok,
A_journey_83,1,20,20,ok,
A_journey_84,1,20,14,ok,
A_journey_85,1,20,20,ok,
A_journey_86,1,21,20,ok,
A_journey_87,1,18,20,ok,
A_journey_88,1,20,6,ok,
A_journey_89,1,21,20,ok,
A_journey_90,1,18,20,ok,
A_journey_91,1,19,20,ok,
A_journey_92,1,20,20,ok,
A_journey_93,1,19,20,ok,
A_journey_94,1,20,20,ok,
A_journey_95,1,21,20,ok,
A_journey_96,1,22,20,ok,
A_journey_97,1,19,20,ok,
A_journey_98,1,21,20,ok,
A_journey_99,1,24,20,ok,
A_journey_100,1,21,20,ok,
B1_funnel_24h,1,150,10,ok,
B1_funnel_24h,2,168,10,ok,
B1_funnel_24h,3,158,10,ok,
B2_funnel_48h,1,297,10,ok,
B2_funnel_48h,2,301,10,ok,
B2_funnel_48h,3,308,10,ok,
B3_inflight_24h,1,68,10,ok,
B3_inflight_24h,2,68,10,ok,
B3_inflight_24h,3,68,10,ok,
B4_hourly_throughput_48h,1,86,475,ok,
B4_hourly_throughput_48h,2,79,475,ok,
B4_hourly_throughput_48h,3,81,475,ok,
B5_route_rollup_24h,1,155,40,ok,
B5_route_rollup_24h,2,157,40,ok,
B5_route_rollup_24h,3,162,40,ok,
